item_id,release_date_imputed,tags&genres
675040,2017-09-08,"['Casual', 'RPG', 'Strategy', 'RPGMaker']"
676850,2017-09-08,"['Action', 'Adventure', 'Indie', 'Female Protagonist']"
602622,2017-09-08,['Simulation']
694380,2017-09-08,"['Strategy', 'Indie', 'Casual']"
692500,2017-09-08,"['Early Access', 'Education']"
689120,2017-05-19,"['Early Access', 'Action', 'Indie']"
617740,2017-09-07,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Adventure', 'Action', 'Simulation', 'MMORPG']"
566980,2010-11-29,"['Casual', 'Action', 'Indie', 'Strategy', 'VR']"
702910,2017-09-07,"['RPG', 'Indie', 'Adventure', 'Casual']"
679090,2012-01-01,"['Adventure', 'Action', 'Indie', 'RPG']"
606720,2017-09-07,"['Action', 'Indie', 'Casual', 'Sports']"
687260,2017-09-07,"['Anime', 'Female Protagonist', 'Visual Novel', 'Adventure', 'Horror', 'Violent', 'Gore', 'Detective', 'Point & Click', 'Mystery', 'Psychological Horror', 'Story Rich', 'Atmospheric', 'Singleplayer', 'Choices Matter']"
699790,2015-04-04,"['Action', 'VR']"
678010,2017-09-01,"['Action', 'Indie', 'Casual']"
703350,2017-09-07,"['Free to Play', 'Action']"
709090,2017-09-07,"['Action', 'Adventure', 'Indie', 'Casual']"
709210,2017-09-09,"['Simulation', 'Indie', 'Free to Play']"
571710,2017-09-07,"['Simulation', 'Strategy', 'Action']"
695820,2017-09-07,"['Strategy', 'Indie', 'Free to Play']"
592890,2017-09-07,"['Early Access', 'Free to Play', 'Strategy', 'Indie', 'Turn-Based', 'PvP', 'Post-apocalyptic', 'Steampunk']"
698760,2017-09-07,"['Strategy', 'Action', 'Indie', 'Casual']"
695960,2017-09-07,"['Adventure', 'Casual', 'Hidden Object']"
630911,2017-09-07,['Simulation']
699340,2011-09-13,['Movie']
627690,2017-09-07,"['Early Access', 'Free to Play', 'Clicker', 'Adventure', 'Strategy', 'Indie', 'Action']"
711220,2017-09-07,"['Strategy', 'RPG', 'Indie']"
536240,2017-09-07,"['Adventure', 'RPG', 'Massively Multiplayer', 'Indie', 'Free to Play']"
688500,2017-09-07,"['Early Access', 'Action', 'Indie', 'Strategy', 'Multiplayer']"
611080,2012-01-10,"['Early Access', 'Action', 'Indie', 'Casual', 'VR', 'Shooter', 'Sci-fi']"
536241,2017-09-07,"['Adventure', 'RPG', 'Massively Multiplayer', 'Indie', 'Free to Play']"
466660,2017-09-07,"['Massively Multiplayer', 'Adventure', 'RPG', 'Indie', 'Free to Play', 'Multiplayer', 'Crafting', 'Building', 'MMORPG', 'Turn-Based Combat', 'Turn-Based', 'Open World', 'Turn-Based Tactics', 'Strategy', 'Tactical', 'Fantasy', 'Sandbox', 'Hack and Slash', 'Turn-Based Strategy', 'Strategy RPG']"
706590,2017-09-07,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Utilities', 'Story Rich']"
668970,2017-09-07,"['Action', 'Indie', 'Adventure', 'Space', 'Sci-fi', '2D', 'Arcade', 'Singleplayer', 'Runner', 'Difficult', 'Top-Down', 'Top-Down Shooter', 'Replay Value', 'Atmospheric', 'Music', 'Shooter', 'Retro', 'Tutorial', 'Action-Adventure', 'Pixel Graphics']"
709600,2017-09-07,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Utilities', 'Sandbox']"
682230,2017-09-07,"['Indie', 'Casual', 'Puzzle', 'Word Game']"
570780,2010-07-10,"['RPG', 'Story Rich']"
570770,2013-08-18,['RPG']
459050,2017-09-06,"['Action', 'Strategy', 'Controller', 'Platformer', 'Puzzle-Platformer', 'Magic', 'Family Friendly']"
560340,2017-12-26,"['Indie', 'Casual', 'Simulation', 'Racing', 'Sports', 'VR']"
699520,2017-09-07,"['Indie', 'Casual']"
673040,2017-09-07,"['Indie', 'Casual', 'Action']"
695000,2017-09-07,"['Strategy', 'RPG', 'Indie', 'Fantasy', 'Turn-Based', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Story Rich', 'Utilities', 'Sandbox']"
677030,2017-09-08,"['Indie', 'Strategy', 'Casual', 'Simulation']"
620040,2017-09-07,"['Design & Illustration', 'Utilities', 'Video Production', 'Photo Editing', 'Animation & Modeling', 'Audio Production', 'Education', 'Web Publishing', 'Software Training']"
543100,2017-09-07,"['Adventure', 'Indie', 'Music', 'Surreal', 'Stylized', 'Post-apocalyptic', 'Sci-fi', 'Puzzle', 'Cyberpunk', 'Singleplayer']"
562810,2017-09-07,"['Casual', 'Board Game']"
613450,2017-09-07,"['Indie', 'Story Rich', 'Singleplayer']"
629680,2017-09-07,['Indie']
698710,2017-10-09,"['Adventure', 'Indie', 'Atmospheric', 'Post-apocalyptic', 'Dark', 'First-Person']"
698330,2017-09-07,"['Racing', 'Casual', 'Indie', 'Adventure', 'Arcade', 'Family Friendly']"
706600,2017-09-06,"['Strategy', 'RPG', 'Indie']"
706800,2017-09-06,"['Strategy', 'RPG', 'Indie']"
706780,2017-09-06,"['Strategy', 'RPG', 'Indie']"
705880,2017-09-06,"['Strategy', 'RPG', 'Indie']"
709650,2017-09-06,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Utilities', 'Story Rich', 'Vampire']"
709980,2017-09-06,"['Strategy', 'RPG', 'Indie']"
710010,2017-09-06,"['Strategy', 'RPG', 'Indie']"
711040,2017-09-06,"['Strategy', 'RPG', 'Indie']"
637734,2017-09-05,"['Casual', 'Simulation']"
637733,2017-09-05,"['Casual', 'Simulation']"
702411,2017-09-05,"['Casual', 'Indie', 'Strategy']"
693470,2017-08-10,['Episodic']
682270,2017-09-04,"['Indie', 'Action', '2D Fighter', 'Local Multiplayer', 'Fighting', 'Memes']"
703200,2017-09-04,"['Action', 'Indie', 'Casual']"
694960,2017-09-04,"['RPG', 'Action', 'Adventure', 'Indie']"
671550,2017-09-04,"['Action', 'Casual', 'Indie', 'Arcade']"
709690,2017-09-06,"['Strategy', 'RPG', 'Indie', 'Sandbox', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Utilities']"
463951,2017-11-08,"['Adventure', 'Indie', 'Casual']"
672730,2017-09-04,"['Indie', 'Free to Play', 'Platformer', 'Puzzle', 'Puzzle-Platformer', 'Multiplayer']"
710040,2017-09-06,"['Strategy', 'RPG', 'Indie']"
699550,2017-09-04,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Platformer', 'Magic']"
688630,2017-09-04,"['Simulation', 'Indie', 'Action']"
646310,2018-01-03,"['Simulation', 'Adventure', 'VR']"
673770,2017-09-04,"['Action', 'Indie']"
637960,2017-11-08,"['Simulation', 'VR']"
610960,2017-09-04,"['Action', 'Rogue-like', 'Indie', 'RPG', 'Adventure', 'Hack and Slash', 'Anime']"
667760,2017-09-05,"['Action', 'Indie', 'Platformer', 'Retro', 'Singleplayer', '2D']"
575300,2017-09-05,"['Action', 'Violent']"
689790,2017-09-05,"['Video Production', 'Audio Production']"
678880,2017-09-05,"['Action', 'Indie', 'Adventure']"
682000,2017-09-05,"['Strategy', 'Indie']"
682010,2017-09-05,"['Indie', 'Strategy', 'Action', 'RPG']"
693450,2017-09-05,['Strategy']
702410,2017-09-05,"['Indie', 'Strategy', 'Casual']"
702415,2017-09-05,"['Strategy', 'Indie', 'Casual']"
321470,2017-09-05,"['Simulation', 'Sports']"
702412,2017-09-05,"['Strategy', 'Indie', 'Casual']"
692590,2017-08-26,"['Adventure', 'Action', 'Indie', 'Shooter', 'Atmospheric']"
647950,2004-10-14,"['Early Access', 'Adventure', 'Indie', 'VR']"
691720,2012-03-15,"['Action', 'Indie', 'FPS', 'Arcade', 'VR']"
705990,2017-08-29,['Action']
706910,2017-09-05,"['Strategy', 'RPG', 'Indie', 'Simulation']"
708270,2017-09-05,"['Casual', 'Simulation']"
687320,2017-11-08,"['Action', 'VR']"
693710,2017-09-06,"['Indie', 'Action', 'Adventure']"
700010,2017-09-06,['Utilities']
691810,2018-08-06,"['Action', 'Adventure', 'Indie']"
650750,2017-09-06,"['Strategy', 'Action', 'Tower Defense', 'RTS', 'Colorful']"
686350,2017-09-06,"['Strategy', 'Free to Play', 'Casual', 'Sports']"
686351,2017-09-06,"['Strategy', 'Free to Play', 'Casual', 'Sports']"
662610,2017-09-06,"['Action', 'Indie', 'Bullet Hell', ""Shoot 'Em Up"", 'Casual', 'Singleplayer', 'Sci-fi']"
707730,2017-09-06,"['Adventure', 'Indie']"
701460,2008-09-09,"['Indie', 'Casual', 'Simulation', 'Sports']"
672100,2017-09-06,"['RPG', 'Indie', 'RPGMaker']"
562391,2017-09-06,['Simulation']
321471,2017-09-05,"['Simulation', 'Sports']"
251950,2001-06-06,"['Early Access', 'Free to Play', 'World War II', 'Massively Multiplayer', 'Action', 'Simulation', 'Strategy', 'Multiplayer', 'Indie', 'FPS', 'Open World', 'Shooter', 'Realistic', 'War', 'Military', 'Singleplayer', 'First-Person']"
689900,2017-09-21,"['Adventure', 'Indie', 'Point & Click', 'Comedy', 'Villain Protagonist', 'Puzzle', 'Dark Humor', 'Singleplayer', 'Funny', 'Demons', 'Great Soundtrack', 'Third Person', '2D', 'Hand-drawn', 'Story Rich', 'Cartoony', 'Atmospheric', 'Hidden Object']"
698351,2017-09-05,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual']"
667290,2001-06-06,"['Strategy', 'Action', 'Massively Multiplayer', 'Indie', 'Simulation']"
695950,2017-09-05,"['Adventure', 'Casual', 'Hidden Object']"
698350,2017-09-05,"['Strategy', 'RPG', 'Indie', 'Casual', 'Adventure']"
698352,2017-09-05,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual']"
667291,2001-06-06,"['Strategy', 'Action', 'Massively Multiplayer', 'Simulation', 'Indie']"
698353,2017-09-05,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual']"
644390,2017-09-01,"['Strategy', 'Board Game']"
645671,2017-09-01,['Strategy']
241300,2017-09-01,"['Adventure', 'Indie', 'Strategy', 'Card Game']"
645670,2017-09-01,['Strategy']
705470,2017-09-01,"['Action', 'Adventure', 'Indie', 'Casual', 'Horror']"
689400,2017-09-01,"['Free to Play', 'Casual', 'Indie', 'Education']"
420170,2017-11-08,"['Adventure', 'Indie']"
638470,2017-11-08,"['Action', 'Indie']"
696730,2017-09-01,"['Action', 'Adventure', 'Indie', 'Pixel Graphics', '2D', 'Platformer', 'Lovecraftian', 'Arcade']"
696910,2017-09-01,"['Action', 'Indie', 'Pixel Graphics']"
558490,2017-09-01,"['Casual', 'Adventure', 'Indie', 'Hidden Object', 'Puzzle', 'Female Protagonist', 'Atmospheric', 'Point & Click']"
582460,2017-11-08,"['Indie', 'Strategy']"
679430,2017-09-01,"['Strategy', 'Indie']"
693320,2017-09-01,"['Adventure', 'Indie', 'RPG', 'RPGMaker']"
681530,2017-09-18,"['Early Access', 'Indie']"
601200,2017-09-01,"['Early Access', 'Action', 'Indie', 'Adventure', 'Strategy']"
687640,2004-10-14,"['Early Access', 'Strategy', 'Action', 'Adventure', 'RPG', 'Indie', 'VR']"
695320,2017-09-02,"['Action', 'Indie', 'Adventure']"
691220,2016-05-01,"['Action', 'Indie', 'Casual', 'Platformer', 'Runner', 'Parkour']"
693210,2017-09-03,"['Early Access', 'Adventure', 'Survival', 'Zombies', 'Mystery', 'PvE']"
674900,2017-09-03,"['Action', 'Casual', 'Indie']"
603360,2017-09-03,"['Indie', 'Casual']"
671850,2017-09-04,"['Action', 'Adventure', 'Indie']"
646470,2017-09-01,"['Casual', 'Strategy', 'Indie']"
688050,2015-04-14,"['Indie', 'Simulation']"
594610,2017-02-18,"['Adventure', 'Casual', 'Indie', 'Action', 'Singleplayer', 'Funny', 'Great Soundtrack', 'Platformer', 'Mystery Dungeon', 'VR', 'Underground', 'Sailing', 'Underwater', 'Soundtrack', 'Drama', 'Mystery', 'Puzzle-Platformer', 'Walking Simulator', 'Controller', 'Cute']"
684510,2017-09-04,"['Early Access', 'Indie', 'Action', 'Adventure']"
505110,2018-01-03,"['Action', 'Adventure', 'Indie', 'Casual', 'VR', 'Robots', 'Level Editor', 'Arcade', 'Shooter', 'Difficult', 'FPS']"
679860,2017-09-01,"['Indie', 'Casual', 'Action', '2D', 'Tower Defense', 'Family Friendly', 'Bullet Hell', 'Replay Value', 'Real-Time', 'Sci-fi', 'Shooter', 'Strategy', 'Twin Stick Shooter', 'Singleplayer', 'Short', 'Funny', 'Trading Card Game', 'Real-Time with Pause', 'Experience', 'Pixel Graphics']"
693500,2017-12-24,"['Indie', 'Casual', 'VR', 'Destruction']"
686660,2017-09-01,"['Adventure', 'Indie', 'Casual']"
695940,2017-09-01,"['Adventure', 'Casual', 'Hidden Object']"
552651,2017-09-01,"['Adventure', 'Indie', 'Casual']"
693600,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693639,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693626,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693609,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693632,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693642,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693643,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
683230,2017-08-31,"['Indie', 'Action', 'Adventure', 'Tower Defense', '2D', 'Fast-Paced', 'Great Soundtrack', 'Arcade', 'Sci-fi', 'Difficult', 'Minimalist', 'Pixel Graphics', 'Funny', 'Singleplayer', 'Cartoony', 'Short', 'Atmospheric', 'Steampunk', 'Action-Adventure', 'Platformer']"
693611,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693625,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
635320,2017-08-31,"['Indie', 'Adventure', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Singleplayer', 'Romance', 'Drama', 'Casual', 'Relaxing', 'Choices Matter', 'RPG', 'Time Travel', 'Point & Click', 'Cinematic', 'Walking Simulator', 'Third Person']"
632840,2006-12-20,"['Early Access', 'Action', 'Indie', 'Shooter', 'VR']"
693629,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
629770,2017-08-31,"['Adventure', 'Indie', 'Casual', 'Point & Click', 'Cute']"
686880,2017-08-31,"['Adventure', 'Indie', 'Casual']"
544610,2017-08-31,"['Strategy', 'Space', 'Sci-fi', 'Singleplayer', 'Turn-Based', 'Turn-Based Strategy', 'Turn-Based Tactics', 'War', 'Simulation', 'Turn-Based Combat', 'Multiplayer', 'Tactical', 'Replay Value', 'Atmospheric', '4X', 'Great Soundtrack', 'Controller']"
686910,2017-08-31,"['Indie', 'Story Rich', 'First-Person', 'Atmospheric', 'Singleplayer', 'Psychological Horror']"
668280,2017-08-31,"['Action', 'Indie']"
490490,2006-12-20,"['Action', 'Bullet Hell', 'VR', ""Shoot 'Em Up""]"
652960,2017-08-31,"['Adventure', 'Action', 'Story Rich', 'Great Soundtrack', 'Choices Matter', 'Singleplayer', 'Female Protagonist']"
662190,2017-08-31,"['Adventure', 'Casual', 'Hidden Object', 'Point & Click', 'Puzzle', 'Female Protagonist', 'Indie', 'Fantasy', 'Great Soundtrack', 'Singleplayer', 'Mystery', 'Family Friendly', '2D', 'Atmospheric', 'Story Rich', 'Horror']"
554620,2017-08-31,"['Story Rich', 'Choices Matter', 'Great Soundtrack', 'Female Protagonist', 'Atmospheric', 'Episodic', 'Singleplayer', 'Adventure', 'Choose Your Own Adventure', 'Third Person', 'Multiple Endings', 'Mystery', 'Drama', 'Action', 'Indie', 'Walking Simulator', 'Point & Click', 'Psychological Horror', 'Memes', 'Time Travel']"
664120,2017-11-08,"['Simulation', 'Strategy', 'Indie', 'Casual']"
580910,2017-08-20,"['Casual', 'Indie', 'Simulation', 'Clicker']"
700230,2017-08-31,"['Strategy', 'Indie', 'Simulation']"
704720,2017-06-09,['Documentary']
673530,2017-08-18,"['Action', 'Indie']"
693440,2017-08-31,"['Action', 'Adventure', 'Simulation', 'Indie']"
683340,2006-12-20,"['Action', 'VR']"
679220,2017-08-31,"['Early Access', 'Racing', 'Action', 'Indie', 'Casual', 'Sports', 'Simulation', 'Fast-Paced', 'Arcade', 'Colorful', 'Cartoon', 'Physics', 'Great Soundtrack', 'Difficult', 'Singleplayer', 'Replay Value', 'Cinematic', 'Minimalist']"
556540,2010-11-29,"['Adventure', 'Indie', 'Casual', 'VR']"
633330,2017-08-31,['Indie']
681680,2017-08-31,"['Action', 'Indie']"
700420,2017-08-31,"['Action', 'Indie']"
693250,2017-08-31,"['Adventure', 'Indie', 'Casual']"
696990,2017-08-11,"['Free to Play', 'Indie', 'Casual', 'Adventure', 'Horror']"
677250,2017-07-10,"['Strategy', 'RPG', 'Indie']"
622060,2017-08-31,"['Casual', 'Simulation', 'Indie', 'Visual Novel', 'Otome', 'Female Protagonist', 'Romance', 'Dating Sim', 'Anime', 'Multiple Endings', 'Funny', 'Crowdfunded', 'Comedy']"
591130,2017-08-31,"['Action', 'Indie', 'Gore', 'Violent', 'Co-op', 'Shooter', 'Third-Person Shooter', 'Competitive']"
622710,2017-08-31,"['Simulation', 'Casual', 'Indie', 'Otome', 'Multiple Endings', 'Romance', 'Singleplayer', 'Visual Novel', 'Dating Sim', 'Female Protagonist', 'Crowdfunded', 'Funny', 'Comedy']"
596940,2017-08-31,"['Free to Play', 'Indie', 'Casual', 'Multiplayer', 'Horror', 'FPS', 'Survival Horror']"
706450,2017-08-31,['Simulation']
693644,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693601,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693604,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693613,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693612,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693603,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693637,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693633,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
693622,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
503010,2017-08-31,"['Early Access', 'RPG', 'Action', 'Simulation', 'Adventure', 'Indie', 'Sci-fi', 'Space', 'Massively Multiplayer', 'Action RPG']"
692180,2017-08-31,"['Action', 'Indie', 'Casual']"
697580,1995-10-31,"['Sports', 'Simulation', 'Racing']"
695350,2017-08-31,"['Action', 'Indie', 'Casual']"
629430,2017-08-31,"['Indie', 'Visual Novel', 'Anime', 'Story Rich', 'Female Protagonist']"
614250,2017-08-31,"['Free to Play', 'Casual']"
693605,2017-08-31,"['Free to Play', 'Indie', 'Casual']"
633331,2017-08-31,['Indie']
608110,2017-08-30,"['Early Access', 'Free to Play', 'Indie', 'Action', 'Difficult', 'Rogue-like', 'Rogue-lite', 'Retro']"
692610,2017-08-30,"['Action', 'Indie', 'Casual', 'Puzzle-Platformer']"
377060,2017-08-30,"['Early Access', 'Sports', 'Action', 'Simulation', 'Indie', 'Great Soundtrack']"
700950,2017-08-30,"['Strategy', 'RPG', 'Indie']"
703420,2017-08-30,"['Strategy', 'RPG', 'Indie']"
700980,2017-08-30,"['Strategy', 'RPG', 'Indie']"
705850,2017-08-30,"['Strategy', 'RPG', 'Indie']"
704620,2017-08-30,"['Strategy', 'RPG', 'Indie']"
679390,2017-08-30,"['Early Access', 'Indie']"
493410,2004-10-14,"['Action', 'Indie', 'VR']"
675980,2017-08-29,"['Indie', 'Casual']"
687590,2012-04-13,"['Casual', 'Indie', 'Visual Novel']"
671750,2017-08-30,['Indie']
577360,2017-08-29,"['Early Access', 'Adventure', 'Indie', 'Casual', 'Puzzle']"
610190,2017-08-29,"['Action', 'Hack and Slash', 'Anime']"
628150,2017-08-29,['RPG']
628040,2017-08-29,['Strategy']
683690,2017-07-19,"['Early Access', 'Strategy', 'Simulation', 'Indie']"
628110,2017-08-29,['Strategy']
658272,2017-08-29,['Action']
658274,2017-08-29,['Action']
658275,2017-08-29,['Action']
658276,2017-08-29,['Action']
658278,2017-08-29,['Action']
658277,2017-08-29,['Action']
658279,2017-08-29,['Action']
658291,2017-08-29,['Action']
658273,2017-08-29,['Action']
658302,2017-08-29,['Action']
658292,2017-08-29,['Action']
658303,2017-08-29,['Action']
658290,2017-08-29,['Action']
658305,2017-08-29,['Action']
658293,2017-08-29,['Action']
658306,2017-08-29,['Action']
683240,2017-08-29,"['Action', 'Casual', 'RPG']"
658304,2017-08-29,['Action']
578390,2004-10-14,"['Action', 'FPS', 'VR', 'Sci-fi', 'Difficult', 'Indie']"
696280,2017-11-08,"['Adventure', 'Indie']"
689340,2017-08-29,"['Strategy', 'Casual', 'Indie', 'Puzzle']"
683810,2017-08-30,"['Action', 'Indie', 'Casual']"
691990,2017-08-10,"['Casual', 'Simulation', 'Indie']"
658270,2017-08-30,['Action']
675510,2018-01-03,"['Action', 'Adventure', 'Indie', 'Violent', 'Horror', 'VR']"
658271,2017-08-30,['Action']
681040,2017-08-30,"['Movie', 'Indie', 'Documentary']"
704390,2017-08-30,"['Indie', 'Casual']"
411891,2017-08-30,['Simulation']
411901,2017-08-30,['Simulation']
411900,2017-08-30,['Simulation']
697750,2017-08-30,"['Action', 'Casual', 'Indie', 'Adventure', 'Platformer']"
688720,2006-12-20,"['Action', 'Adventure', 'Indie', 'VR']"
706870,2017-08-30,"['Strategy', 'Action', 'Indie']"
658294,2017-08-29,['Action']
658295,2017-08-29,['Action']
658296,2017-08-29,['Action']
658297,2017-08-29,['Action']
658298,2017-08-29,['Action']
658299,2017-08-29,['Action']
673600,2006-06-29,"['Simulation', 'Indie', 'VR']"
658301,2017-08-29,['Action']
704260,2017-08-29,"['Indie', 'Simulation']"
683080,2017-08-29,"['Strategy', 'Action', 'Casual']"
655550,2017-06-13,"['Free to Play', 'Action', 'Sports', 'Multiplayer', 'FPS']"
658300,2017-08-29,['Action']
696680,2017-08-29,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Indie', 'Survival', 'Dinosaurs', 'Multiplayer', 'Open World']"
473690,2017-08-29,"['Fighting', 'Action', 'Martial Arts', 'Multiplayer', 'PvP', 'Adventure', 'Open World', 'Indie', 'PvE', 'RPG', 'Online Co-Op', 'MMORPG', 'Singleplayer', 'Difficult', 'Co-op', 'Massively Multiplayer', 'Swordplay', 'Character Customization', 'Strategy', 'Atmospheric']"
626200,2017-08-29,"['Action', 'Gore', 'Violent', 'Multiplayer', 'FPS', 'Zombies', 'Shooter', 'MOBA']"
690570,2017-08-29,"['Racing', 'Casual', 'Indie', 'Multiplayer']"
682150,2017-08-29,"['Action', 'Adventure', 'Indie', 'Casual', 'Memes']"
662250,2017-08-29,"['Action', 'Gore', 'Violent']"
584400,2017-08-29,"['Great Soundtrack', '2D', 'Platformer', 'Retro', 'Classic', 'Pixel Graphics', 'Fast-Paced', 'Colorful', 'Adventure', 'Action', 'Side Scroller', 'Singleplayer', 'Family Friendly', 'Local Co-Op', 'Casual', 'Arcade', 'Multiplayer', 'Action-Adventure', 'Cartoony', 'Remake']"
680640,2013-04-26,"['Simulation', 'Casual', 'Action', 'VR']"
687870,2017-11-08,"['Utilities', 'VR', 'Movie', 'Simulation', '360 Video']"
689580,2017-11-08,"['Utilities', 'Software Training', 'VR']"
618720,2017-08-28,"['Casual', 'Indie', 'Adventure', 'Anime', 'Great Soundtrack', 'Visual Novel', 'Detective', '2D', 'Mystery', 'Colorful', 'Side Scroller', 'Singleplayer', 'Conversation', 'Futuristic', 'Fantasy', 'Sci-fi', 'Episodic', 'Word Game', 'Atmospheric', 'Story Rich']"
689920,2017-08-28,"['Adventure', 'Indie', 'Casual']"
693380,2017-08-28,"['Action', 'Indie', 'Casual', 'Great Soundtrack', 'Retro', 'Local Multiplayer']"
688150,2017-08-12,"['Indie', 'Racing', 'Platformer', 'Puzzle', 'Puzzle-Platformer', 'Great Soundtrack', 'Difficult', 'Singleplayer']"
671760,2017-08-25,"['Adventure', 'Action', 'Indie', 'Simulation', 'Casual', 'VR']"
615630,2006-12-20,"['Strategy', 'Action', 'Simulation', 'Sniper', 'Wargame', 'Action-Adventure', 'VR']"
686570,2017-08-25,"['Indie', 'Casual', 'Strategy', 'Tower Defense', 'Satire', 'Political', 'Funny', 'Politics', 'Comedy', 'Dark Humor', 'Mature', 'Memes']"
687390,2017-08-25,"['Casual', 'Simulation', 'Indie']"
683220,2017-08-25,"['Indie', 'Casual', 'Simulation']"
694190,2017-08-24,"['Strategy', 'Remake', 'RTS', 'City Builder', 'Moddable', 'Resource Management', 'Base Building', 'War', 'Classic', 'Co-op', 'Tactical', 'Competitive', 'Historical', 'Real-Time', 'Multiplayer', 'Singleplayer', 'Isometric', 'Memes', 'Replay Value']"
684680,2017-08-24,"['Indie', 'Casual']"
655700,2017-08-24,"['Indie', 'Action', 'Adventure']"
700870,2017-08-24,"['Indie', 'Casual']"
489930,2017-08-24,"['Adventure', 'Indie', 'Casual', '2D', 'Mystery', 'Funny', 'Detective', 'Story Rich', 'Hidden Object', 'Steampunk', 'Comedy', 'Point & Click']"
591508,2017-08-24,"['Strategy', 'Free to Play', 'Indie', 'Casual', 'Simulation', 'Sports']"
700180,2017-08-24,"['Adventure', 'Indie']"
699380,2017-08-24,"['Casual', 'Simulation']"
698690,2017-08-24,"['RPG', 'Casual']"
682740,2017-11-08,['Indie']
515220,2017-08-24,"['Racing', 'Sports', 'Simulation', 'Multiplayer', 'Realistic', 'Driving', 'Singleplayer', 'Co-op', 'Strategy', 'Action', 'Free to Play']"
698100,2004-10-14,"['Indie', 'Casual', 'VR']"
687610,2017-08-24,"['Indie', 'Adventure', 'Singleplayer', 'Funny', 'Arcade', 'Abstract', 'Linear', '3D Platformer', 'Controller', 'Cute', 'Colorful', 'Replay Value']"
679610,2017-08-24,"['Design & Illustration', 'Web Publishing']"
503420,2017-08-23,"['Action', 'Adventure', 'RPG', 'Indie', 'Strategy']"
693330,2018-01-03,"['Action', 'Adventure', 'Indie', 'FPS', 'Action-Adventure', 'VR']"
668610,2017-08-25,"['Early Access', 'Action', 'Strategy', 'Indie']"
682280,2017-08-24,"['Indie', 'Casual']"
620360,2006-12-20,"['Casual', 'Indie', 'Strategy', 'VR']"
668570,2017-08-21,"['Indie', 'Casual', 'Action', 'Platformer', 'Co-op', 'Singleplayer', 'Retro', 'Great Soundtrack']"
645860,2004-10-14,"['Early Access', 'Adventure', 'Action', 'RPG', 'Violent', 'VR']"
666390,2015-11-10,"['Movie', 'Family Friendly', 'Action', 'Adventure', 'Comedy']"
698060,2017-08-24,"['Strategy', 'Indie', 'RPG', 'Utilities', 'Story Rich', 'Party-Based RPG', 'Software', 'Online Co-Op', 'Fantasy', 'Turn-Based']"
667670,2017-08-25,"['Action', 'Indie', 'Bullet Hell', 'Co-op', 'Top-Down Shooter']"
691750,2017-08-25,"['Indie', 'Action', ""Shoot 'Em Up"", 'Retro', 'Space', 'Aliens', 'Arcade', 'Shooter']"
665590,2017-08-25,"['Sports', 'Casual', 'Indie', 'Pixel Graphics']"
694450,2017-08-25,"['Racing', 'Movie', 'Documentary']"
678780,2017-08-25,"['Action', 'Adventure', 'Indie', 'Casual']"
680930,2017-08-25,"['Indie', 'Casual', '2D', 'Fast-Paced', 'Pixel Graphics', 'Action', 'Puzzle', 'Singleplayer', 'Colorful', 'Arcade', 'Match 3', 'Stylized', 'Cartoon', 'Controller', 'Magic']"
610694,2017-08-25,"['Strategy', 'RPG', 'Indie', 'Casual', 'Simulation']"
689060,2017-08-25,"['Action', 'Adventure', 'Indie', 'Puzzle', 'Psychological Horror', 'Horror', 'Great Soundtrack', 'Atmospheric']"
646260,2017-08-25,"['Strategy', 'RPG', 'Indie']"
702040,2017-08-24,['Indie']
